id,x,y,lon,lat,source_type
103,589084.7686261915,2325466.039358354,105.8573061,21.0278229,road_network_node
104,588210.591290858,2326713.3088740683,105.848958,21.039133699999994,road_network_node
105,588135.1513122728,2326507.8408251903,105.8482215,21.037280999999997,highway:bus_stop
106,587817.7472170999,2326356.289014304,105.8451593,21.03592699999999,road_network_node
107,588770.520413487,2325462.3294717,105.854282,21.027804599999996,road_network_node
108,588021.3539122082,2325820.6884269123,105.8470913,21.0310783,highway:bus_stop
109,587964.5022671239,2325641.9179188567,105.84653510000001,21.029465900000005,highway:bus_stop
110,589119.7399349482,2325109.6868938934,105.8576242,21.0246017,road_network_node
111,588082.3665832864,2326528.6459404253,105.8477146,21.0374715,road_network_node
112,588707.4110625728,2325564.973677923,105.85368,21.028735,road_network_node
113,588497.4284452305,2325319.658146297,105.8516468,21.026528800000005,road_network_node
114,588291.3356589961,2325992.3351857956,105.84969810000001,21.03261609999999,road_network_node
115,588901.5262874259,2325580.102992787,105.85554870000001,21.028862299999993,road_network_node
116,589000.9788946508,2325853.0887320023,105.8565198,21.031323800000003,road_network_node
117,588163.0117875278,2326447.056596351,105.8484865,21.03673049999999,road_network_node
118,588502.5299487252,2325356.8756438196,105.8516978,21.026864800000006,road_network_node
119,588445.8405337578,2325746.7614894966,105.8511723,21.030390000000004,road_network_node
120,588689.9094005057,2325442.771918777,105.8535053,21.0276318,road_network_node
121,589179.8180175518,2325130.9734989027,105.8582034,21.024791099999995,road_network_node
122,588971.7805326157,2325373.94041695,105.8562141,21.0269963,road_network_node
123,588928.9218331749,2325849.1714107483,105.8558262,21.031291899999992,road_network_node
124,588176.9631253735,2325566.2744742176,105.84857570000001,21.028772299999993,road_network_node
125,588303.7851555715,2326158.2192725427,105.8498264,21.034114200000005,highway:bus_stop
126,588858.1203791476,2325160.6491930694,105.8551094,21.025074800000002,road_network_node
127,588776.3154862078,2326026.1702943025,105.8543668,21.032898400000004,highway:bus_stop
128,588394.555002654,2326487.9699085336,105.85071680000001,21.037089000000005,road_network_node
129,588666.4422635108,2325831.9715274256,105.8532995,21.0311492,road_network_node
130,587633.2935565007,2325983.3777084174,105.8433653,21.03256669999999,road_network_node
131,588730.839719496,2325793.3102930845,105.8539172,21.0307968,road_network_node
132,588935.9787083579,2325122.0275362306,105.8558566,21.024722099999995,road_network_node
133,588824.2476468054,2325435.155954884,105.8547976,21.0275565,road_network_node
134,587962.2253624052,2326631.6318804286,105.8465637,21.0384077,road_network_node
135,588129.8098951305,2326243.8941720612,105.8481566,21.034896599999996,road_network_node
136,588713.6553279166,2325413.633637827,105.8537323,21.027367399999992,road_network_node
137,588463.9821889859,2325885.6134718303,105.851354,21.031643600000006,road_network_node
138,588567.5217578934,2325267.4787215325,105.85231860000002,21.026054000000002,road_network_node
139,588676.7983131283,2325735.6419686233,105.8533942,21.0302784,road_network_node
140,588443.4418663797,2325756.1569609586,105.8511497,21.030475,road_network_node
141,588400.24285378,2325582.5491088023,105.8507251,21.028908599999998,road_network_node
142,588563.8827393209,2325228.863304133,105.85228160000001,21.025705299999988,road_network_node
143,588655.0416881891,2325826.2656347645,105.8531895,21.0310982,road_network_node
144,588953.0875636552,2325811.4907916402,105.8560568,21.030950299999994,road_network_node
145,588735.2258673008,2325793.1677263808,105.8539594,21.030795299999998,road_network_node
146,588422.8191653739,2326608.911677339,105.850995,21.038180299999997,road_network_node
147,588333.4510336121,2326671.747473956,105.8501382,21.038752299999995,road_network_node
148,588466.702642851,2325658.036618862,105.8513685,21.029587399999997,road_network_node
149,587928.2806443417,2326033.1090484913,105.8462065,21.0330019,road_network_node
150,588523.0238895442,2325886.504012025,105.8519222,21.031648799999996,road_network_node
151,588458.2593320736,2325520.597813586,105.85128020000002,21.0283461,highway:bus_stop
152,588719.6483692836,2325793.1729558636,105.8538095,21.0307961,road_network_node
153,588298.0197403824,2325414.0065251193,105.8497328,21.027390800000003,road_network_node
154,588343.0135926696,2326854.606596277,105.8502396,21.0404039,road_network_node
155,588699.1675444705,2325373.0231715585,105.8535908,21.0270012,highway:bus_stop
156,587678.4721164209,2325504.5377071956,105.8437757,21.028238399999996,road_network_node
157,588470.7228325265,2325541.395644781,105.8514012,21.0285334,road_network_node
158,587782.4040130819,2325710.585449234,105.8447863,21.030094999999992,road_network_node
159,587663.0456578176,2325523.117709073,105.8436282,21.028406999999994,road_network_node
160,588466.9866494769,2325889.282114289,105.85138310000002,21.03167659999999,road_network_node
161,587944.7633935285,2325999.5148949833,105.8463634,21.03269759999999,road_network_node
162,587851.1840632327,2326333.3328726236,105.8454799,21.035718,road_network_node
163,588507.3242398117,2326668.833841702,105.8518113,21.038717599999995,road_network_node
164,588717.7542933609,2326040.445317938,105.853804,21.0330302,road_network_node
165,589022.4777633196,2325171.7131996453,105.8566915,21.0251668,road_network_node
166,588473.6458478045,2325412.2413853128,105.8514227,21.0273664,road_network_node
167,588721.8656012752,2325427.147958442,105.853812,21.027489099999993,road_network_node
168,589257.4649138597,2325265.1434209174,105.8589575,21.025999500000005,road_network_node
169,588536.2310196313,2325290.7991679455,105.8520187,21.0262662,road_network_node
170,588001.1335136037,2325992.652525643,105.8469055,21.03263289999999,road_network_node
171,588377.554848312,2326632.202110269,105.8505606,21.038392899999995,road_network_node
172,588697.2898208832,2325811.703897634,105.8535953,21.030964599999994,road_network_node
173,588166.1552135163,2326559.4411507584,105.8485225,21.037745699999988,road_network_node
174,588930.6591092136,2325457.23217575,105.8558227,21.0277508,road_network_node
175,588670.0357581327,2325680.71689675,105.8533263,21.0297825,road_network_node
176,587683.9583123606,2325884.150509914,105.8438478,21.031667799999997,road_network_node
177,587679.4350808039,2325996.7377469335,105.84381,21.032685200000003,road_network_node
178,588269.0831005885,2325606.3564881217,105.84946420000001,21.02912999999999,road_network_node
179,587854.4540126732,2326349.6652105683,105.8455122,21.0358654,road_network_node
180,587881.9636308022,2326727.491515784,105.8457962,21.0392776,highway:bus_stop
181,588482.6226947828,2325586.032116456,105.851518,21.0289361,road_network_node
182,588227.221016584,2326562.245289222,105.8491103,21.037768099999994,road_network_node
183,588347.5061454918,2325300.9835140263,105.85020320000001,21.026367299999997,road_network_node
